"stopPK","sourceStopID","stopName","stopLat","stopLon"
3151,B03593P,Sbr. Gereja Santa Maria Imakulata,-6.127641,106.70447
3152,B03096P,Rest Area Km 13 Merak Jakarta,-6.214273,106.67784
3153,B00208P,Bulak Turi 2,-6.105145,106.97009
3154,B02959P,Pos Jaga Utama 2,-6.261242,106.88827
3155,B03935P,Sbr. Kel. Sumur Batu,-6.164306,106.87132
3156,B01431P,Jln. Otista III Selatan,-6.231786,106.86931
3157,B01079P,Jln. Giri Kencana Raya Cilangkap,-6.340412,106.90292
3158,B06832P,Gg. H. Ali,-6.327369,106.833219
3159,B00003P,Acacia Residence,-6.263358,106.75675
3160,P00023,Bulak Kapal 2,-6.251121,107.02366
3161,B06044P,The Piano,-6.094772,106.74292
3162,,Jln. Timbul III,-6.350411,106.80329
3163,B04003P,Sbr. Madrasah Hasanatuddarain,-6.221049,106.90458
3164,B06045P,Galeri Niaga Mediterania 2,-6.116486,106.77142
3165,B04614P,Sekolah Arraudhah,-6.117556,106.91519
3166,B01812P,Kampus Uin 2,-6.307533,106.75621
3167,B06774P,Jln. Malaka Raya 3,-6.225994,106.930991
3168,B04638P,Sekolah Malahayati,-6.325873,106.86006
3169,B04123P,Sbr. Panti Asuhan Anak Putra Utama 1,-6.219368,106.90492
3170,B04669P,Sekretariat 06 Wijaya Kusuma,-6.155725,106.77781
3171,B01686P,Jln. Tomang Tinggi Gg. 1,-6.170426,106.79911
3172,B03839P,Sbr. Jln. Semanan II,-6.163658,106.70524
3173,B01960P,Kemayoran Landas Pacu Timur 1,-6.152433,106.8539
3174,B03389P,SDN Lebak Bulus 02,-6.303808,106.77775
3175,B05208P,Simpang Tridharma Bango Raya,-6.30308,106.80455
3176,B01864P,Kb. Nanas,-6.221291,106.63364
3177,B02273P,Masjid Assaadah Malaka Jaya,-6.22578,106.93879
3178,B01258P,Jln. Kemandoran VI Grogol Utara,-6.208236,106.78331
3179,B02681P,Ps. Serdang 1,-6.156262,106.86474
3180,B01751P,Jembatan Kota Intan,-6.132329,106.81055
3181,B01592P,Jln. SMPN 147,-6.362267,106.88793
3182,B00170P,Boulevard Janur Elok Raya 2,-6.150553,106.90922
3183,B05186P,Simpang Tebet Barat Raya,-6.23012,106.85121
3184,B04740P,Simpang Bundaran Ikan Harapan Indah Raya 1,-6.181458,106.98134
3185,B03798P,Sbr. Jln. Mundu,-6.294387,106.8895
3186,B01282P,Jln. KH A Wahab I,-6.154911,106.72709
3187,B01174P,Jln. Jelambar Utama Sakti VIII,-6.153789,106.77908
3188,B03545P,Sbr. Gg. Mantap Cibubur,-6.364144,106.88602
3189,B04420P,Sbr. SMAN 115,-6.1502,106.95594
3190,B05333P,SMP Muhammadiyah 2,-6.162466,106.84286
3191,B03727P,Sbr. Jln. H. Sidan,-6.280408,106.88249
3192,B03728P,Sbr. Jln. H. Tamin S,-6.160047,106.87716
3193,B04561P,Sbr. TPA As Sholihin,-6.180049,106.90688
3194,B06050P,Bluegreen Office,-6.176874,106.7287
3195,B06426P,Jln. Kemuning 1,-6.194125,106.864567
3196,B02068P,Komplek Uin,-6.308924,106.75601
3197,B06186P,Rajiman 2,-6.200191,106.92225
3198,B01375P,Jln. Masjid Jatinegara,-6.219428,106.86879
3199,B00614P,Gempol Baru 1,-6.186429,106.95439
3200,B02642P,Ps. Malaka Rorotan,-6.13998,106.95493
3201,B05559P,Superindo Bulak Kapal 1,-6.24914,107.02344
3202,B03392P,SDN Lubang Buaya 11,-6.294,106.90051
3203,B06773P,Jln. Delima Raya 2,-6.221581,106.926624
3204,B05927P,Yayasan Panti Nugraha,-6.304477,106.80438
3205,,Gg. Trijaya IV Tebet Timur,-6.232163,106.8528
3206,,Permata Eksekutif 2,-6.216798,106.76524
3207,B03403P,SDN Pegangsaan Dua 07,-6.175069,106.91123
3208,B02497P,Museum Bahari 1,-6.127695,106.80845
3209,B05167P,Simpang Taman Malaka Utara Barat,-6.230694,106.9284
3210,B01143P,Jln. H. Sholeh I,-6.220068,106.77181
3211,B04915P,Simpang Kelapa Cengkir Flamboyan,-6.169191,106.90736
3212,B00838P,Jln. Adiaksa II,-6.291913,106.78024
3213,B04707P,Simpang Arion 2,-6.194644,106.89109
3214,B05398P,Soepomo,-6.224741,106.84751
3215,B06617P,Jln. Kampung Batu Tumbuh,-6.13191,106.91791
3216,B02867P,Plaza Kemang 88,-6.270202,106.81539
3217,B03141P,RS Harum,-6.24778,106.90951
3218,B03757P,Sbr. Jln. Kramat Cipedak,-6.363399,106.80298
3219,B02471P,MNC Studios,-6.190376,106.76625
3220,B02990P,Pratama Abadi,-6.233124,106.64256
3221,B05672P,Tanah Merah,-6.142042,106.90862
3222,B02845P,Pintu II TMII,-6.297125,106.89246
3223,B02474P,MOI Kelapa Gading,-6.15082,106.88904
3224,B01558P,Jln. Sandratex 1,-6.293846,106.76507
3225,B03053P,Puskesmas Kel. Kamal II,-6.100938,106.69786
3226,B00085P,Aula Simfonia,-6.152158,106.8436
3227,B05923P,Yayasan Miftahussaadah,-6.136853,106.71421
3228,B05647P,Taman Resort Mediterania,-6.117276,106.77326
3229,B00103P,Balai Nikah Kembangan Utara,-6.181467,106.73448
3230,B05645P,Taman Rekreasi Wiladatika,-6.369751,106.89248
3231,B04900P,Simpang Kampung Kandang 2,-6.310755,106.81318
3232,B00727P,H. Moh Nail,-6.379503,106.85084
3233,B02399P,Megaria,-6.200045,106.84456
3234,B01989P,Klinik Firdausy,-6.217111,106.85528
3235,B04216P,Sbr. Polsek Duren Sawit,-6.248012,106.917
3236,B01241P,Jln. Kb. Nanas V Permata Hijau,-6.220567,106.78137
3237,B00652P,Gojek Kemang Timur,-6.272963,106.82142
3238,B02854P,Pintu Tol Cijago,-6.380896,106.86742
3239,B00352P,Flyover HBR Motik 2,-6.152807,106.8506
3240,B05615P,Taman Malaka Barat 1D,-6.231106,106.92698
3241,B04035P,Sbr. Masjid Alhikmah Duren Sawit,-6.240048,106.912601
3242,B02223P,Marlindo Marunda,-6.121746,106.95715
3243,B01716P,Jln. WW Sukabumi Selatan,-6.213665,106.77686
3244,B02562P,Pancoran Soepomo,-6.241568,106.84441
3245,B02085P,KPK,-6.207575,106.8302
3246,B02928P,Pondok Kelapa Raya Kalimalang,-6.24883,106.9354
3247,B00067P,Arsip Nasional RI 2,-6.279481,106.81995
3248,B01527P,Jln. Pura Agung Taman Sari,-6.248963,106.89336
3249,,Sbr. Jln. Gading Griya Lestari,-6.14122,106.91433
3250,B03370P,SDN Jagakarsa 01,-6.328189,106.82025
3251,B01139P,Jln. H. Saidi,-6.303505,106.84433
3252,B01701P,Jln. Warakas I Gg. 5,-6.117289,106.87716
3253,B01498P,Jln. Pinang VI Pondok Labu,-6.30618,106.80099
3254,B06603P,Jln. Pegangsaan Dua 9,-6.1804,106.91847
3255,B04191P,Sbr. Perum Mutiara Indah Rorotan,-6.15611,106.96214
3256,B06663P,Jln. I Gusti Ngurah Rai 2,-6.216375,106.92745
3257,B01448P,Jln. Panca Warga IV,-6.239508,106.88341
3258,B06433P,Masjid Asy Syamsu,-6.208704,106.872661
3259,B03292P,Rusun Rempoa,-6.261641,106.7666
3260,B04049P,Sbr. Masjid Darussalam Cipedak,-6.346174,106.8104
3261,B01759P,Jembatan Perempatan Cempaka Putih Timur,-6.176422,106.87311
3262,B04422P,Sbr. SMAN 21,-6.184462,106.88737
3263,B04593P,Sbr. Yayasan Alfitriyah Marunda,-6.129927,106.95553
3264,B00002P,ABA,-6.194149,106.83939
3265,B00144P,Bintaro,-6.271245,106.75133
3266,B05484P,St. MRT Blok A,-6.257009,106.796912
3267,B03335P,SDN Batu Ampar 02 03,-6.279021,106.860825
3268,B03382P,SDN Kelapa Dua Wetan 01,-6.343207,106.8856
3269,B03074P,Ramayana KDW,-6.351839,106.88432
3270,B06618P,Jln. Komplek Yuka,-6.12596,106.91688
3271,P00113,Kelapa Dua Sasak,-6.205551,106.76953
3272,B00678P,Graha Nusantara,-6.276867,106.76244
3273,B01152P,Jln. Harun II Sukabumi Utara,-6.20364,106.77662
3274,B05791P,TPU Rawa Kuning,-6.201735,106.96052
3275,B03202P,RSU Andhika,-6.344535,106.81428
3276,B00015P,Akademi Farmasi Mahadhika,-6.312819,106.8693
3277,P00180,Plaza St. Manggarai,-6.210225,106.85099
3278,B01387P,Jln. Menteng,-6.113156,106.91703
3279,B04697P,Simpang Akses Pitungan,-6.107847,106.95986
3280,B04465P,Sbr. SMPN 131,-6.362219,106.80175
3281,B06664P,Pengadilan Negeri Jaktim 1,-6.212253,106.9404
3282,B03528P,Sbr. Gg. H. Abdullah Marunda,-6.125689,106.95681
3283,B01636P,Jln. Taman Alfa Indah,-6.218503,106.75404
3284,B02918P,Pom Ad 1,-6.261949,106.84328
3285,B05827P,Univ. Borobudur 4,-6.243707,106.89891
3286,B03216P,RSUD Pasar Rebo 2,-6.304616,106.86245
3287,B02652P,Ps. Pagi Kayu Putih Selatan,-6.187645,106.8971
3288,B05087P,Simpang Pori Gading Raya,-6.209208,106.88149
3289,B01484P,Jln. Petamburan IIb,-6.189365,106.80175
3290,B06684P,Sbr. Ps. Bambu Kuning,-6.131895,106.85525
3291,B05583P,Taman Buni,-6.331063,106.80825
3292,B05726P,Term. Shuttle BSD,-6.305588,106.67997
3293,B03594P,Sbr. Gereja Sumber Kasih,-6.302784,106.78646
3294,B00270P,Cipinang Melayu Kalimalang 3,-6.240143,106.88077
3295,B04314P,Sbr. Rumkitban Bintaro,-6.258342,106.75628
3296,B04571P,Sbr. TPU Tegal Alur,-6.105923,106.70355
3297,B06429P,Jln. Galur Sari X 2,-6.200803,106.866788
3298,B06217P,Jln. Dahlia 10,-6.176465,106.94342
3299,B00286P,Cyberpark Karawaci,-6.222465,106.61844
3300,B04706P,Simpang Arion,-6.194109,106.89127
3301,B00543P,Gg. Rorotan 8,-6.16276,106.9618
3302,B00854P,Jln. Anggrek Jagakarsa,-6.335708,106.81898
3303,B05323P,SMKN 54,-6.155175,106.86089
3304,B04806P,Simpang Gading Raya,-6.239038,106.90515
3305,B02807P,Perumahan Grand Malaka Rorotan,-6.148925,106.95577
3306,B04493P,Sbr. SMPN 286,-6.17244,106.80145
3307,B06589P,Wisma Islamic Centre,-6.1235,106.91691
3308,B06301P,Jln. Kedoya Raya,-6.158333,106.76795
3309,B00386P,Galeri Niaga Mediterania 1,-6.116646,106.77135
3310,B03190P,RSIA Brawijaya Jln. H. Jian,-6.257484,106.80717
3311,B02733P,Pengadilan Negeri Jaksel 2,-6.280584,106.81982
3312,B03903P,Sbr. Kec. Makasar,-6.279335,106.87881
3313,B02381P,Masjid Safinatul Husna,-6.138183,106.71594
3314,B00501P,Gg. L Utan Panjang Timur,-6.166888,106.85256
3315,B06647P,Robinson,-6.285104,106.84358
3316,B03342P,SDN Cengkareng Barat 05,-6.149878,106.72239
3317,B03564P,Sbr. Gg. Saorma Kalisari,-6.338269,106.85886
3318,B04735P,Simpang Budi Sakti Raya,-6.188377,106.78328
3319,B00218P,Bundaran Cipinang Kebembem,-6.211974,106.88891
3320,B05036P,Simpang Panjang Kb. Jeruk 1,-6.198159,106.76922
3321,B03275P,Rusun Jatinegara Kaum,-6.211814,106.899422
3322,B03928P,Sbr. Kel. Pondok Labu,-6.30655,106.79871
3323,B04624P,Sekolah Charitas Pondok Labu,-6.305062,106.79864
3324,B04134P,Sbr. Ps. Bulak,-6.214906,106.90402
3325,B00416P,Gg. Barokah Marunda,-6.12779,106.95874
3326,B05967P,St. Ancol,-6.12792,106.84511
3327,B01932P,Kel. Pegangsaan Dua,-6.1546,106.91056
3328,B00526P,Gg. P Pertamina Marunda,-6.120683,106.95709
3329,B02535P,Nusantara,-6.227142,106.88136
3330,B00786P,Ibik 57,-6.333957,106.833
3331,B05584P,Taman DDN,-6.312565,106.7965
3332,B03400P,SDN Palmerah 07,-6.205766,106.7965
3333,B01317P,Jln. Lapangan Ros III Bukit Duri,-6.22093,106.85398
3334,B05668P,Tanah Abang Blok B,-6.188459,106.81447
3335,B00013P,Ahmad Yani Pisangan Baru,-6.211477,106.87374
3336,B06197P,Jln. Balai Kimia,-6.343677,106.85802
3337,B00346P,Farmasi RP Soeroso,-6.187939,106.83608
3338,B06639P,Buncit Indah 1,-6.274,106.83019
3339,B04405P,Sbr. Semar,-6.310513,106.8045
3340,B01446P,Jln. Pam Lama I,-6.203921,106.80538
3341,B06123P,Sbr. Jln. Kramat Jaya Baru I,-6.184272,106.855191
3342,B00836P,Jln. Adam Sukabumi Utara,-6.208434,106.78322
3343,,Jln. Siman Noar,-6.300103,106.88072
3344,B06671P,Sbr. Jln.Tebet Barat Raya,-6.233911,106.85073
3345,B05889P,Wisma Laena Tebet,-6.223586,106.85008
3346,B02063P,Komplek Polri Kalideres,-6.156402,106.7049
3347,B05597P,Taman Ismail Marzuki,-6.19163,106.83847
3348,B04922P,Simpang Kemang 1,-6.25803,106.81504
3349,B00374P,Flyover Tj. Barat,-6.303059,106.83998
3350,B02772P,Pertigaan Duren Tiga Raya,-6.254221,106.82769
3351,B05699P,Teraskota,-6.295262,106.66658
3352,B06056P,Simpang Kawi Raya 2,-6.209438,106.83325
3353,B03972P,Sbr. Komplek Kemhan Cidodol,-6.227906,106.77846
3354,B05574P,Taman Ayodya,-6.245687,106.79467
3355,B01090P,Jln. H Emuntipala I,-6.27689,106.8773
3356,B04435P,Sbr. SMAN 85,-6.215296,106.75997
3357,B04426P,Sbr. SMAN 5,-6.159405,106.86722
3358,B04255P,Sbr. Puskesmas Malaka Sari,-6.230547,106.92954
3359,B05331P,SMP Islam Al Azhar 19,-6.36591,106.88823
3360,B04530P,Sbr. Taman Mandiri Kelapa Gading,-6.142758,106.90991
3361,B01747P,Jembatan Kapuk Kamal PIS1,-6.124383,106.75175
3362,B04843P,Simpang Herman Susilo 1,-6.326889,106.81098
3363,B06534P,Ahmad Yani Bea Cukai 1,-6.205555,106.87398
3364,B05945P,Jln. Permata Meruya,-6.192114,106.73714
3365,B01413P,Jln. Nagrak Marunda,-6.126878,106.95677
3366,B04984P,Simpang Mandala Raya Selatan,-6.175729,106.79887
3367,B02161P,LPP RRI 1,-6.252131,106.7913
3368,B05477P,St. LRT Velodrome 1,-6.191381,106.89127
3369,B01832P,Karet Kuningan 2,-6.217312,106.83068
3370,B02150P,Logistik Polri,-6.211521,106.88989
3371,B03531P,Sbr. Gg. H. Emur Pondok Labu,-6.301816,106.79626
3372,B00029P,Al Mahbubiyah,-6.291866,106.81255
3373,B03359P,SDN Ciracas 11/15,-6.323356,106.88389
3374,B05162P,Simpang Sungai Landak Raya Cilincing,-6.101625,106.93817
3375,B06705P,Jln. Bisma Raya 1,-6.132295,106.86841
3376,B04470P,Sbr. SMPN 165,-6.22411,106.90295
3377,B05654P,Taman Spatodhea,-6.322818,106.82439
3378,B03225P,Rukan Radin Inten II,-6.235567,106.92282
3379,B04856P,Simpang Jln. H. Baserin 1,-6.244272,106.76324
3380,B01162P,Jln. Inspeksi Kali Pesanggrahan Barat,-6.208392,106.76467
3381,B01868P,Kec. Cipayung,-6.328612,106.88789
3382,B01654P,Jln. Tanah Sereal X,-6.155909,106.80818
3383,B00895P,Jln. Bangka I,-6.240656,106.82043
3384,B04523P,Sbr. Taman Enim,-6.11103,106.88419
3385,B01575P,Jln. Sepakat,-6.297483,106.89612
3386,B02201P,Man 15 Jakarta,-6.34233,106.88636
3387,B05336P,SMP PGRI 9,-6.332922,106.89179
3388,B04251P,Sbr. Puskesmas Kel. Dukuh,-6.302682,106.88015
3389,B06866P,Jln. Penggilingan Baru I,-6.302868,106.881033
3390,B02380P,Masjid Raya Nurul Hidayah,-6.253434,106.77626
3391,B04936P,Simpang Kepu Arteri Kelapa Gading,-6.177303,106.91253
3392,,Griya Galaxy 126,-6.283553,106.86431
3393,B03777P,Sbr. Jln. Mangga Kalisari,-6.33214,106.85278
3394,B03751P,Sbr. Jln. Kemang Timur XI,-6.265417,106.8238
3395,B06149P,Sbr. Gg. H. Sayuti I,-6.212774,106.92351
3396,B02819P,Pesing Polgar 1,-6.157848,106.7663
3397,B00784P,Hutan Kota Srengseng,-6.208678,106.76361
3398,B01030P,Jln. Danau Indah Timur,-6.150051,106.88153
3399,B03394P,SDN Marunda 01,-6.124985,106.95892
3400,P00141,Pakin,-6.127982,106.80474
3401,B06895P,Danau Agung 13,-6.144993,106.863245
3402,B01383P,Jln. Melati Senen,-6.176615,106.84444
3403,B03855P,Sbr. Jln. Sungai Musi Sembar,-6.130768,106.91963
3404,B03442P,Sbr. Akses Jembatan Ciliwung Balekambang,-6.283464,106.84945
3405,B01103P,Jln. H. Gari,-6.256091,106.75965
3406,B01937P,Kel. Pondok Labu,-6.306356,106.79867
3407,B05737P,The Mansion Bougenvile,-6.14795,106.85518
3408,B03350P,SDN Cilandak Timur 01,-6.306334,106.81391
3409,B03950P,Sbr. Klinik Kasih Medika,-6.187073,106.90081
3410,B00275P,Cipulir 1,-6.237918,106.7749
3411,B05596P,Taman Intirub 2,-6.265962,106.87807
3412,B05035P,Simpang Panjang Duri Kepa,-6.184205,106.76833
3413,B05498P,St. Pesing,-6.161726,106.77127
3414,B01434P,Jln. Pahlawan Sukabumi Selatan,-6.223927,106.77164
3415,B01585P,Jln. Sindang Terusan,-6.111462,106.89934
3416,B04201P,Sbr. Pesona Square,-6.379679,106.84426
3417,B00197P,Buddha Tzu Chi,-6.107998,106.73942
3418,B02778P,Pertigaan Manunggal Al-Baidho,-6.297607,106.89681
3419,B04779P,Simpang Cipinang Nusa Indah,-6.233614,106.88985
3420,B05075P,Simpang Pisangan Lama III Selatan,-6.213529,106.87885
3421,B00726P,H. Alwi,-6.309595,106.8389
3422,B04831P,Simpang H. Jumat Kalisari,-6.335765,106.85376
3423,B03127P,RS Carolus,-6.196081,106.85054
3424,B05410P,SPBU M Kahfi 1,-6.350044,106.80175
3425,B01219P,Jln. Kayu Putih Selatan III,-6.187972,106.89525
3426,B01353P,Jln. Mangga Dua I Selatan,-6.139517,106.81915
3427,B02802P,Perum Villa Kelapa Dua,-6.216674,106.76745
3428,B02288P,Masjid Baiturrahman 2,-6.209473,106.61918
3429,,Grha Intirub,-6.265216,106.87599
3430,B01369P,Jln. Masjid Al Ihsan,-6.280339,106.87117
3431,B02877P,PLN Duren Tiga 1,-6.254389,106.83416
3432,B06830P,SPBU Jagakarsa,-6.329435,106.825314
3433,B03463P,Sbr. BPK Penabur Kelapa Gading,-6.147832,106.90903
3434,B03303P,Sadar Raya Ciganjur 2,-6.342711,106.8126
3435,B04621P,Sekolah Bumi Husada Ciracas,-6.323141,106.8839
3436,B02594P,Ps. Cempaka Putih 1,-6.172533,106.86244
3437,B00659P,GOR Ciracas,-6.325147,106.86413
3438,B04514P,Sbr. STIKES Bhakti Pertiwi Jagakarsa,-6.330353,106.82728
3439,B06010P,ASSA,-6.149222,106.92471
3440,B02976P,Pospol Pengumben,-6.216956,106.76965
3441,B00183P,BRI Jakarta Kota,-6.135104,106.80752
3442,B03493P,Sbr. Fedex Pondok Pinang,-6.280155,106.77234
3443,B02499P,Museum Bank Indonesia,-6.137242,106.81332
3444,B05172P,Simpang Tj. Duren Barat 1,-6.169914,106.7752
3445,B03925P,Sbr. Kel. Meruya Selatan,-6.214923,106.73657
3446,B02890P,Plumpang Ps. Ular,-6.129105,106.89405
3447,B04904P,Simpang Karang Tengah,-6.310364,106.78098
3448,B06886P,Simpang Jln. Sunter Karya,-6.143679,106.8696
3449,B01767P,Jembatan St. Jayakarta,-6.14233,106.82384
3450,B05934P,Yos Sudarso Kodamar 1,-6.16205,106.881525
3451,B05913P,Yayasan Al Muhajirin Pondok Kopi,-6.2214,106.94172
3452,B06693P,Sbr. SMKN 23,-6.137518,106.84278
3453,B03240P,Ruko Gading Kirana 2,-6.146962,106.89798
3454,B02133P,Lenteng Agung,-6.322025,106.83629
3455,B03464P,Sbr. Bukit Cinere Indah,-6.33992,106.78012
3456,B03271P,Rusun Cipinang Muara,-6.223401,106.89525
3457,B04639P,Sekolah Muhammadiyah Gelong Baru 1,-6.176013,106.79662
3458,B04481P,Sbr. SD Angkasa 1,-6.25276,106.890077
3459,B02269P,Masjid Arrohmah,-6.314733,106.83653
3460,B01443P,Jln. Palmerah Utara II,-6.202805,106.79801
3461,B04335P,Sbr. SDN Dukuh 05,-6.298697,106.87925
3462,B03904P,Sbr. Kec. Palmerah,-6.199216,106.78775
3463,B05043P,Simpang Ps. Kb. Pisang,-6.152576,106.78156
3464,B06889P,Jln. Tenggiri Tj. Priok,-6.114067,106.879436
3465,B01707P,Jln. Warakas V,-6.124062,106.88285
3466,B02428P,Mesindo Tekninesia,-6.153416,106.95539
3467,B03995P,Sbr. Lapangan Blok O Pengadegan,-6.248518,106.85791
3468,B04326P,Sbr. SDN Bendungan Hilir 01,-6.207379,106.80896
3469,B05205P,Simpang Tomang Asli Kamboja,-6.179197,106.80256
3470,B04714P,Simpang Bantar Jati Hwarang,-6.311956,106.91849
3471,B04267P,Sbr. Ramayana Semper,-6.127078,106.9171
3472,B06132P,Jln. Kramat Sentiong 1,-6.185732,106.852234
3473,B05047P,Simpang Ps. Patra 1,-6.182986,106.77995
3474,B00250P,Cikajang Wolter Monginsidi,-6.239122,106.81084
3475,B01063P,Jln. Gading Ayu I,-6.148155,106.90987
3476,B02034P,Komplek DPR I Kb. Jeruk,-6.198878,106.77685
3477,B00117P,Batalyon Kavaleri 1,-6.252806,106.65064
3478,B03062P,Puskesmas Petojo Utara,-6.168238,106.81088
3479,B05705P,Term. Grogol 2,-6.16618,106.79329
3480,,MIN 8 Srengseng Sawah,-6.335943,106.82628
3481,B01175P,Jln. Jembatan I Balekambang,-6.285812,106.8504
3482,B03689P,Sbr. Jln. Depsos Raya,-6.263684,106.76637
3483,B03555P,Sbr. Gg. Puskesmas Kebagusan Raya,-6.296651,106.82701
3484,B06055P,Puskesmas Setiabudi,-6.206893,106.83367
3485,B06593P,Jln. Rawa Indah 1,-6.13756,106.91453
3486,B04253P,Sbr. Puskesmas Kel. Semper Barat II,-6.136274,106.92173
3487,B06420P,Jln. Johar Baru 1,-6.185179,106.858524
3488,B01553P,Jln. Sahabat Kamal,-6.106197,106.70258
3489,B05558P,Sunter Permai Indah 2,-6.149751,106.88647
3490,B05114P,Simpang Raya Cilincing Sungai Landak,-6.101579,106.93808
3491,B01199P,Jln. Kampung Utan Cilandak KKO,-6.30194,106.81439
3492,B00282P,CPI Belakang 1,-6.237437,106.89436
3493,B05066P,Simpang Permata Meruya 1,-6.195196,106.73953
3494,B00367P,Flyover Pulo Gebang 2,-6.210438,106.95062
3495,B01351P,Jln. Mangga Besar 13 Raya,-6.147952,106.82669
3496,B05149P,Simpang Seroja Cempaka,-6.181809,106.7991
3497,B02128P,Layur 2,-6.19339,106.89862
3498,B03988P,Sbr. KPP Pratama Tanah Abang Satu,-6.202037,106.80707
3499,B05425P,St. Blok A Dharmawangsa,-6.254652,106.79733
3500,B06694P,Puskesmas Kelurahan Pademangan Timur,-6.139824,106.84163
3501,B04283P,Sbr. RS Hermina Podomoro,-6.145177,106.86148
3502,B01500P,Jln. Pintu Air II Pasar Baru,-6.164921,106.8302
3503,B00732P,Halim PK,-6.241981,106.87792
3504,B01389P,Jln. Menteng Pulo II,-6.221456,106.84094
3505,B00418P,Gg. Baru,-6.302938,106.91195
3506,B04955P,Simpang Kramat Jaya Baru,-6.185568,106.85239
3507,B01731P,Jatinegara RS Primier 1,-6.221992,106.86818
3508,B02731P,Pengadilan Agama 1A Jaktim,-6.340105,106.87746
3509,B05618P,Taman Malaka Selatan 2,-6.232454,106.93131
3510,B00511P,Gg. Mantap Cibubur,-6.364269,106.88611
3511,B00845P,Jln. Al Islamiyah Grogol Selatan,-6.225526,106.7765
3512,B05887P,Wisma Budi,-6.214325,106.83073
3513,B00698P,Green Permata,-6.229061,106.76065
3514,B03470P,Sbr. Cek & Ricek,-6.215396,106.72955
3515,B01722P,Janur Kuning Residence,-6.163191,106.90349
3516,B03209P,RSUD Ciracas,-6.345642,106.87358
3517,B01773P,Jembatan Tiga 2,-6.132751,106.79245
3518,B03441P,Sbr. Akper Fatmawati Pondok Labu,-6.313126,106.79938
3519,B05939P,Kolam Renang Halim,-6.258146,106.88412
3520,B01675P,Jln. Telepon Kota,-6.137233,106.81165
3521,B01658P,Jln. Tanjakan AURI,-6.187017,106.95789
3522,P00125,Latumeten Stasiun Grogol Arah Selatan,-6.160376,106.79097
3523,B03017P,Puri Margasatwa,-6.31161,106.80887
3524,B02118P,Lapangan Kaprina,-6.347866,106.88461
3525,B00515P,Gg. Mawar,-6.267096,106.88251
3526,B02853P,Pintu Timur Ragunan,-6.312081,106.82569
3527,B02204P,MAN 21,-6.158853,106.95786
3528,B00362P,Flyover Klender 2,-6.213721,106.90252
3529,B04151P,Sbr. Ps. Kaget Pengadegan,-6.250485,106.85654
3530,B01198P,Jln. Kampung Baru V Swadarma,-6.224839,106.76071
3531,B01942P,Kel. Rorotan,-6.151739,106.95584
3532,B01476P,Jln. Perdagangan Bintaro,-6.27461,106.7633
3533,B02309P,Masjid Jami Al Falah Pinang,-6.274058,106.77509
3534,B02334P,Masjid Jami At Taqwa 1,-6.229509,106.89568
3535,B04734P,Simpang Budaya Batu Ampar 2,-6.272658,106.86094
3536,B02324P,Masjid Jami Al Muttaqin Balekambang,-6.284041,106.8506
3537,B04030P,Sbr. Masjid Al Mukarromah Lagoa,-6.112884,106.91091
3538,B02879P,PLN Kramat Jati,-6.283549,106.87163
3539,B02927P,Pondok Kelapa Indah,-6.247534,106.92144
3540,B04894P,Simpang Kalisari Raya Lapan,-6.339969,106.86403
3541,B01217P,Jln. Kavling PGRI,-6.182399,106.99332
3542,B03460P,Sbr. Binus Syahdan,-6.200762,106.785
3543,B01891P,Kedongdong,-6.383095,106.82952
3544,B03378P,SDN Kalisari 01,-6.336326,106.85466
3545,B02001P,Klinik Andhika Rawa Buaya,-6.169275,106.73411
3546,B04791P,Simpang Darmawangsa XI Prapanca,-6.256381,106.80051
3547,B00721P,Gunung Sahari Mangga Dua Barat,-6.137083,106.83229
3548,B06828P,Jln. Raya Jagakarsa,-6.326915,106.82391
3549,B04014P,Sbr. Man 18 Jakarta,-6.232594,106.94286
3550,B05223P,Simprug 1,-6.223678,106.7902
3551,B02439P,MI Arruhaniyah Rorotan,-6.135438,106.96744
3552,B01590P,Jln. SMP 171,-6.313102,106.87528
3553,B06176P,Jln. Lorong 104 Timur 2,-6.11414,106.89504
